pair,0,1,2,3,4,5,6,7,8,9,10,11,12
DG/USDC,1741564800000,0.08855,0.08899,0.08541,0.08595,51542.85678,1741651199999,590318.5,43,590318.5,51542.85678,False,0.087169
LPT/USDC,1741478400000,7.179,7.179,7.179,7.179,0,1741564799999,0,0,0,0,True,0
LPT/USDC,1741564800000,7.179,7.179,7.179,7.179,0,1741651199999,0,0,0,0,False,0
RARE/USDC,1741478400000,0.0688,0.0688,0.0688,0.0688,0,1741564799999,0,0,0,0,True,0
RARE/USDC,1741564800000,0.0688,0.0688,0.0688,0.0688,0,1741651199999,0,0,0,0,False,0
MAV/USDC,1741478400000,0.0903,0.0903,0.0903,0.0903,0,1741564799999,0,0,0,0,True,0
MAV/USDC,1741564800000,0.0903,0.0903,0.0903,0.0903,0,1741651199999,0,0,0,0,False,0
RSR/USDC,1741478400000,0.008297,0.008297,0.008297,0.008297,0,1741564799999,0,0,0,0,True,0
RSR/USDC,1741564800000,0.008297,0.008297,0.008297,0.008297,0,1741651199999,0,0,0,0,False,0
COW/USDC,1741478400000,0.2833,0.2856,0.2466,0.2503,48914.453263,1741564799999,186727.71,9621,186727.71,48914.453263,True,0.27947
COW/USDC,1741564800000,0.2503,0.2718,0.2475,0.2661,25389.362612,1741651199999,97825.18,4966,97825.18,25389.362612,False,0.25344
REZ/USDC,1741478400000,0.01582,0.01582,0.01582,0.01582,0,1741564799999,0,0,0,0,True,0
REZ/USDC,1741564800000,0.01582,0.01582,0.01582,0.01582,0,1741651199999,0,0,0,0,False,0
USDT/ETH,1741478400000,2204.6,2213,1991,2021,2243614.08962,1741564799999,1070.644815,89611,1070.644815,2243614.08962,True,2204.3
USDT/ETH,1741564800000,2021,2153.3,1996.8,2106.3,1157476.81527,1741651199999,560.461343,45858,560.461343,1157476.81527,False,2021.9
USDT/USDC,1741478400000,1,1,1,1,0,1741564799999,0,0,0,0,True,0
USDT/USDC,1741564800000,1,1,1,1,0,1741651199999,0,0,0,0,False,0
NEIRO/USDC,1741478400000,0.02019,0.02019,0.02019,0.02019,0,1741564799999,0,0,0,0,True,0
NEIRO/USDC,1741564800000,0.02019,0.02019,0.02019,0.02019,0,1741651199999,0,0,0,0,False,0
SFP/USDC,1741478400000,0.6404,0.6404,0.6404,0.6404,0,1741564799999,0,0,0,0,True,0
SFP/USDC,1741564800000,0.6404,0.6404,0.6404,0.6404,0,1741651199999,0,0,0,0,False,0
PHA/USDC,1741478400000,0.1256,0.1261,0.1093,0.1114,28556.811099,1741564799999,247599.73,5507,247599.73,28556.811099,True,0.12405
PHA/USDC,1741564800000,0.1114,0.1204,0.1102,0.1186,12027.442396,1741651199999,104733.86,2305,104733.86,12027.442396,False,0.11221
CHR/USDC,1741478400000,0.1314,0.1314,0.1314,0.1314,0,1741564799999,0,0,0,0,True,0
CHR/USDC,1741564800000,0.1314,0.1314,0.1314,0.1314,0,1741651199999,0,0,0,0,False,0
UMA/USDC,1741478400000,1.569,1.569,1.569,1.569,0,1741564799999,0,0,0,0,True,0
UMA/USDC,1741564800000,1.569,1.569,1.569,1.569,0,1741651199999,0,0,0,0,False,0
SOL/USDC,1741478400000,137,139.9,125.6,126.5,104553.58305,1741564799999,793.69259,14684,793.69259,104553.58305,True,137.21
SOL/USDC,1741564800000,126.5,131.6,124.2,128.2,58151.1583,1741651199999,455.29998,8298,455.29998,58151.1583,False,127.02
SOL/USDT,1741478400000,19861.2,19861.2,19861.2,19861.2,0,1741564799999,0,0,0,0,True,0
SOL/USDT,1741564800000,19861.2,19861.2,19861.2,19861.2,0,1741651199999,0,0,0,0,False,0
KNC/USDC,1741478400000,0.4194,0.4194,0.4194,0.4194,0,1741564799999,0,0,0,0,True,0
KNC/USDC,1741564800000,0.4194,0.4194,0.4194,0.4194,0,1741651199999,0,0,0,0,False,0
TFC/ETH,1741478400000,0.001123,0.001123,0.001123,0.001123,0,1741564799999,0,0,0,0,True,0
TFC/ETH,1741564800000,0.001123,0.001123,0.001123,0.001123,0,1741651199999,0,0,0,0,False,0
COTI/USDC,1741478400000,0.08498,0.08498,0.08498,0.08498,0,1741564799999,0,0,0,0,True,0
COTI/USDC,1741564800000,0.08498,0.08498,0.08498,0.08498,0,1741651199999,0,0,0,0,False,0
ENA/USDC,1741478400000,0.4422,0.4464,0.4067,0.4203,423778.444057,1741564799999,994042.96,39694,994042.96,423778.444057,True,0.43912
ENA/USDC,1741564800000,0.4203,0.4796,0.4163,0.4486,318379.605148,1741651199999,708096.71,29950,708096.71,318379.605148,False,0.42575
AIB/ETH,1741478400000,0.00001,0.00001,0.00001,0.00001,0,1741564799999,0,0,0,0,True,0
AIB/ETH,1741564800000,0.00001,0.00001,0.00001,0.00001,0,1741651199999,0,0,0,0,False,0
ZRX/USDC,1741478400000,0.2687,0.2698,0.2386,0.2414,53597.203695,1741564799999,212584.27,8044,212584.27,53597.203695,True,0.26643
ZRX/USDC,1741564800000,0.2414,0.2581,0.2378,0.2511,29106.075761,1741651199999,117454.98,4385,117454.98,29106.075761,False,0.24303
WBTC/ETH,1741478400000,0.02559,0.0256,0.02427,0.02504,0.21355792,1741564799999,8.562411,3041,8.562411,0.21355792,True,0.025278
WBTC/ETH,1741564800000,0.02504,0.02583,0.02495,0.02559,0.10304032,1741651199999,4.079468,1445,4.079468,0.10304032,False,0.025136
WBTC/USDC,1741478400000,86250.1,86545.5,80062.5,80749.7,238393.165323,1741564799999,2.87260828,112020,2.87260828,238393.165323,True,85506.4
WBTC/USDC,1741564800000,80749.7,84083.2,80081.5,82357.6,188501.233295,1741651199999,2.2973767,66402,2.2973767,188501.233295,False,81478.6
SKL/USDC,1741478400000,0.03448,0.03448,0.03448,0.03448,0,1741564799999,0,0,0,0,True,0
SKL/USDC,1741564800000,0.03448,0.03448,0.03448,0.03448,0,1741651199999,0,0,0,0,False,0
PYTH/USDC,1741478400000,0.1677,0.1688,0.1461,0.1467,42005.795483,1741564799999,269475.1,8023,269475.1,42005.795483,True,0.16717
PYTH/USDC,1741564800000,0.1467,0.1589,0.1433,0.1555,23969.88841,1741651199999,158593.39,4569,158593.39,23969.88841,False,0.14609
AUCTION/USDC,1741478400000,14.2,14.2,14.2,14.2,0,1741564799999,0,0,0,0,True,0
AUCTION/USDC,1741564800000,14.2,14.2,14.2,14.2,0,1741651199999,0,0,0,0,False,0
ID/USDC,1741478400000,0.3639,0.3639,0.3639,0.3639,0,1741564799999,0,0,0,0,True,0
ID/USDC,1741564800000,0.3639,0.3639,0.3639,0.3639,0,1741651199999,0,0,0,0,False,0
APE/USDC,1741478400000,0.552,0.552,0.552,0.552,0,1741564799999,0,0,0,0,True,0
APE/USDC,1741564800000,0.552,0.552,0.482,0.482,2675.736,1741651199999,5233.39,7,5233.39,2675.736,False,0.512
AAVE/USDC,1741478400000,195.8,198.3,176.4,178.6,73465.265659,1741564799999,394.04868,14002,394.04868,73465.265659,True,196.49
AAVE/USDC,1741564800000,178.6,202,176.6,196.1,46260.330927,1741651199999,243.21125,8827,243.21125,46260.330927,False,180.06
IOTX/USDC,1741478400000,0.05095,0.05095,0.05095,0.05095,0,1741564799999,0,0,0,0,True,0
IOTX/USDC,1741564800000,0.05095,0.05095,0.05095,0.05095,0,1741651199999,0,0,0,0,False,0
BAND/USDC,1741478400000,1.026,1.026,1.026,1.026,0,1741564799999,0,0,0,0,True,0
BAND/USDC,1741564800000,1.026,1.026,1.026,1.026,0,1741651199999,0,0,0,0,False,0
LOOKS/USDC,1741478400000,0.0167,0.0167,0.0167,0.0167,0,1741564799999,0,0,0,0,True,0
LOOKS/USDC,1741564800000,0.0167,0.0167,0.0167,0.0167,0,1741651199999,0,0,0,0,False,0
GTC/USDC,1741478400000,0.46,0.46,0.46,0.46,0,1741564799999,0,0,0,0,True,0
GTC/USDC,1741564800000,0.46,0.46,0.46,0.46,0,1741651199999,0,0,0,0,False,0
Sailor/USDT,1741478400000,0.0000032,0.0000032,0.0000032,0.0000032,0,1741564799999,0,0,0,0,True,0
Sailor/USDT,1741564800000,0.0000032,0.0000032,0.0000032,0.0000032,0,1741651199999,0,0,0,0,False,0
STG/USDC,1741478400000,0.2601,0.2601,0.2601,0.2601,0,1741564799999,0,0,0,0,True,0
STG/USDC,1741564800000,0.2601,0.2601,0.2601,0.2601,0,1741651199999,0,0,0,0,False,0
WBNB/USDC,1741478400000,649.7,649.7,649.7,649.7,0,1741564799999,0,0,0,0,True,0
WBNB/USDC,1741564800000,649.7,649.7,649.7,649.7,0,1741651199999,0,0,0,0,False,0
EIGEN/USDT,1741478400000,50.13,50.13,50.13,50.13,0,1741564799999,0,0,0,0,True,0
EIGEN/USDT,1741564800000,50.13,50.13,50.13,50.13,0,1741651199999,0,0,0,0,False,0
EIGEN/USDC,1741478400000,1.309,1.311,1.113,1.151,131170.33696,1741564799999,108717.605,18725,108717.605,131170.33696,True,1.3038
EIGEN/USDC,1741564800000,1.151,1.234,1.132,1.194,68984.723038,1741651199999,58463.459,9809,58463.459,68984.723038,False,1.1552
OP/USDC,1741478400000,1.139,1.139,1.139,1.139,0,1741564799999,0,0,0,0,True,0
OP/USDC,1741564800000,1.139,1.139,1.139,1.139,0,1741651199999,0,0,0,0,False,0
GRT/USDC,1741478400000,0.1014,0.102,0.0893,0.0911,38583.57834,1741564799999,411945.26,7359,411945.26,38583.57834,True,0.10156
GRT/USDC,1741564800000,0.0911,0.0975,0.0897,0.0939,21599.74628,1741651199999,230620.58,4127,230620.58,21599.74628,False,0.093741
GRT/USDM,1741478400000,0.261,0.261,0.261,0.261,0,1741564799999,0,0,0,0,True,0
GRT/USDM,1741564800000,0.261,0.261,0.261,0.261,0,1741651199999,0,0,0,0,False,0
SYN/USDC,1741478400000,0.3533,0.3533,0.3533,0.3533,0,1741564799999,0,0,0,0,True,0
SYN/USDC,1741564800000,0.3533,0.3533,0.3533,0.3533,0,1741651199999,0,0,0,0,False,0
GRT/ETH,1741478400000,0.236,0.236,0.236,0.236,0,1741564799999,0,0,0,0,True,0
GRT/ETH,1741564800000,0.236,0.236,0.236,0.236,0,1741651199999,0,0,0,0,False,0
SNT/USDC,1741478400000,0.0311,0.0311,0.0311,0.0311,0,1741564799999,0,0,0,0,True,0
SNT/USDC,1741564800000,0.0311,0.0311,0.0311,0.0311,0,1741651199999,0,0,0,0,False,0
MATIC/USDC,1741478400000,102.3,102.3,102.3,102.3,0,1741564799999,0,0,0,0,True,0
MATIC/USDC,1741564800000,102.3,102.3,102.3,102.3,0,1741651199999,0,0,0,0,False,0
RNDR/USDC,1741478400000,9.74,9.74,9.74,9.74,0,1741564799999,0,0,0,0,True,0
RNDR/USDC,1741564800000,9.74,9.74,9.74,9.74,0,1741651199999,0,0,0,0,False,0
YGG/USDC,1741478400000,0.2597,0.2597,0.2597,0.2597,0,1741564799999,0,0,0,0,True,0
YGG/USDC,1741564800000,0.2597,0.2597,0.2597,0.2597,0,1741651199999,0,0,0,0,False,0
SUSHI/USDC,1741478400000,0.854,0.854,0.854,0.854,0,1741564799999,0,0,0,0,True,0
SUSHI/USDC,1741564800000,0.854,0.854,0.854,0.854,0,1741651199999,0,0,0,0,False,0
ALT/USDC,1741478400000,0.04435,0.04435,0.04435,0.04435,0,1741564799999,0,0,0,0,True,0
ALT/USDC,1741564800000,0.04435,0.04435,0.04435,0.04435,0,1741651199999,0,0,0,0,False,0
SNX/USDC,1741478400000,0.834,0.834,0.834,0.834,0,1741564799999,0,0,0,0,True,0
SNX/USDC,1741564800000,0.834,0.834,0.834,0.834,0,1741651199999,0,0,0,0,False,0
GALA/USDC,1741478400000,0.02218,0.02218,0.02218,0.02218,0,1741564799999,0,0,0,0,True,0
GALA/USDC,1741564800000,0.02218,0.02218,0.02218,0.02218,0,1741651199999,0,0,0,0,False,0
NAP/USDT,1741478400000,100,100,100,100,0,1741564799999,0,0,0,0,True,0
NAP/USDT,1741564800000,100,100,100,100,0,1741651199999,0,0,0,0,False,0
NEAR/USDC,1741478400000,2.887,2.903,2.497,2.554,211698.6764,1741564799999,78685.285,28175,78685.285,211698.6764,True,2.8836
NEAR/USDC,1741564800000,2.554,2.676,2.533,2.595,102604.595357,1741651199999,39660.633,13926,39660.633,102604.595357,False,2.5594
DAI/USDT,1741478400000,101.3,101.3,101.3,101.3,0,1741564799999,0,0,0,0,True,0
DAI/USDT,1741564800000,101.3,101.3,101.3,101.3,0,1741651199999,0,0,0,0,False,0
PUFFER/USDC,1741478400000,0.2561,0.2596,0.224,0.2327,15480.077924,1741564799999,63801.48,3629,63801.48,15480.077924,True,0.24329
PUFFER/USDC,1741564800000,0.2327,0.2442,0.2274,0.2411,10591.371535,1741651199999,44875.23,2566,44875.23,10591.371535,False,0.23487
TRB/USDC,1741478400000,35.39,35.39,35.39,35.39,0,1741564799999,0,0,0,0,True,0
TRB/USDC,1741564800000,35.39,35.39,35.39,35.39,0,1741651199999,0,0,0,0,False,0
DAI/USDC,1741478400000,95.8,95.8,95.8,95.8,0,1741564799999,0,0,0,0,True,0
DAI/USDC,1741564800000,95.8,95.8,95.8,95.8,0,1741651199999,0,0,0,0,False,0
WOO/USDC,1741478400000,0.1015,0.1015,0.0923,0.0923,5476.994,1741564799999,54940.53,11,54940.53,5476.994,True,0.097227
WOO/USDC,1741564800000,0.0923,0.0923,0.0923,0.0923,0,1741651199999,0,0,0,0,False,0
HOT/USDC,1741478400000,0.001647,0.001647,0.001647,0.001647,0,1741564799999,0,0,0,0,True,0
HOT/USDC,1741564800000,0.001647,0.001647,0.001647,0.001647,0,1741651199999,0,0,0,0,False,0
WLD/USDC,1741478400000,0.889,0.906,0.779,0.797,45370.03261,1741564799999,54760.539,8739,54760.539,45370.03261,True,0.83105
WLD/USDC,1741564800000,0.797,0.876,0.79,0.842,24800.71754,1741651199999,29786.375,4745,29786.375,24800.71754,False,0.83158
Illiterate/ETH,1741478400000,0.000005,0.000005,0.000005,0.000005,0,1741564799999,0,0,0,0,True,0
Illiterate/ETH,1741564800000,0.000005,0.000005,0.000005,0.000005,0,1741651199999,0,0,0,0,False,0
ALGO/USDC,1741478400000,0.2789,0.2789,0.2789,0.2789,0,1741564799999,0,0,0,0,True,0
ALGO/USDC,1741564800000,0.2789,0.2789,0.2789,0.2789,0,1741651199999,0,0,0,0,False,0
FLOKI/USDC,1741478400000,0.00009356,0.00009356,0.00009356,0.00009356,0,1741564799999,0,0,0,0,True,0
FLOKI/USDC,1741564800000,0.00009356,0.00009356,0.00009356,0.00009356,0,1741651199999,0,0,0,0,False,0
INJ/USDC,1741478400000,11.2,11.2,10.22,10.22,80621.1,1741564799999,7868.804,8,7868.804,80621.1,True,10.249
INJ/USDC,1741564800000,10.22,10.22,10.22,10.22,2258.21,1741651199999,220.96,1,220.96,2258.21,False,10.22
RING/USDC,1741478400000,0.001982,0.001982,0.001982,0.001982,0,1741564799999,0,0,0,0,True,0
RING/USDC,1741564800000,0.001982,0.001982,0.001982,0.001982,0,1741651199999,0,0,0,0,False,0
AXL/USDC,1741478400000,0.3964,0.4059,0.3469,0.3622,105945.739503,1741564799999,283932.99,24499,283932.99,105945.739503,True,0.39384
AXL/USDC,1741564800000,0.3622,0.395,0.3551,0.3914,53026.524999,1741651199999,139948.92,12188,139948.92,53026.524999,False,0.36218
DUSK/USDC,1741478400000,0.1339,0.1339,0.1339,0.1339,0,1741564799999,0,0,0,0,True,0
DUSK/USDC,1741564800000,0.1339,0.1339,0.1339,0.1339,0,1741651199999,0,0,0,0,False,0
FET/USDC,1741478400000,0.598,0.598,0.546,0.546,3431.75,1741564799999,5992.81,9,5992.81,3431.75,True,0.57867
FET/USDC,1741564800000,0.546,0.546,0.546,0.546,0,1741651199999,0,0,0,0,False,0
NKN/USDC,1741478400000,0.0659,0.0659,0.0659,0.0659,0,1741564799999,0,0,0,0,True,0
NKN/USDC,1741564800000,0.0659,0.0659,0.0659,0.0659,0,1741651199999,0,0,0,0,False,0
CVX/USDC,1741478400000,2.741,2.741,2.741,2.741,0,1741564799999,0,0,0,0,True,0
CVX/USDC,1741564800000,2.741,2.741,2.741,2.741,0,1741651199999,0,0,0,0,False,0
PEOPLE/USDC,1741478400000,0.01683,0.01688,0.01361,0.01426,106710.066531,1741564799999,7123620.5,20310,7123620.5,106710.066531,True,0.016805
PEOPLE/USDC,1741564800000,0.01426,0.01609,0.01416,0.01559,53780.204112,1741651199999,3564913.4,10237,3564913.4,53780.204112,False,0.014327
LINA/USDC,1741478400000,0.002691,0.002691,0.002691,0.002691,0,1741564799999,0,0,0,0,True,0
LINA/USDC,1741564800000,0.002691,0.002691,0.002691,0.002691,0,1741651199999,0,0,0,0,False,0
RPL/USDC,1741478400000,5.663,5.679,5.048,5.115,20894.580474,1741564799999,3915.606,7611,3915.606,20894.580474,True,5.3603
RPL/USDC,1741564800000,5.115,5.407,5.092,5.276,10698.478862,1741651199999,2049.456,3534,2049.456,10698.478862,False,5.2072
SUPER/USDC,1741478400000,0.6586,0.6586,0.6586,0.6586,0,1741564799999,0,0,0,0,True,0
SUPER/USDC,1741564800000,0.6586,0.6586,0.6586,0.6586,0,1741651199999,0,0,0,0,False,0
ACX/USDC,1741478400000,0.2432,0.2445,0.2189,0.2214,44844.11605,1741564799999,193610.69,6610,193610.69,44844.11605,True,0.24239
ACX/USDC,1741564800000,0.2214,0.2397,0.2182,0.2384,25551.305906,1741651199999,111013.21,3823,111013.21,25551.305906,False,0.22491
